user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status
2007,2025-10-26,Bangalore,18-24,student,10000,full
2008,2025-09-28,Bangalore,35-44,student,10000,partial
2009,2025-11-18,Mumbai,18-24,self_employed,5000,full
2010,2025-09-06,Delhi,18-24,salaried,10000,full
2011,2025-10-31,Mumbai,35-44,self_employed,5000,full
2012,2025-09-20,Bangalore,25-34,student,20000,full
2013,2025-11-17,Bangalore,18-24,salaried,20000,full
2014,2025-09-02,Mumbai,18-24,student,10000,full
2015,2025-11-12,Pune,18-24,student,10000,full
2016,2025-10-07,Bangalore,18-24,salaried,30000,full
2017,2025-09-20,Pune,35-44,student,30000,full
2018,2025-09-26,Mumbai,25-34,student,5000,full
2019,2025-09-29,Mumbai,25-34,student,5000,full
2020,2025-09-01,Mumbai,35-44,student,10000,full
2021,2025-10-05,Bangalore,25-34,salaried,5000,full
2022,2025-11-09,Bangalore,18-24,salaried,10000,partial
2023,2025-10-29,Mumbai,25-34,student,10000,full
2024,2025-11-08,Delhi,35-44,student,10000,partial
2025,2025-10-03,Pune,25-34,student,10000,partial
2026,2025-10-21,Delhi,18-24,salaried,10000,full
2027,2025-11-17,Bangalore,25-34,student,30000,full
2028,2025-09-12,Hyderabad,25-34,salaried,5000,full
2029,2025-09-20,Bangalore,35-44,student,10000,full
2030,2025-10-23,Mumbai,18-24,student,5000,full
2031,2025-11-27,Mumbai,25-34,self_employed,5000,full
2032,2025-10-13,Pune,35-44,salaried,10000,full
2033,2025-11-28,Hyderabad,25-34,student,5000,full
2034,2025-10-20,Mumbai,25-34,self_employed,5000,full
2035,2025-09-29,Mumbai,18-24,salaried,5000,partial
2036,2025-10-27,Pune,18-24,self_employed,10000,full
2037,2025-10-09,Bangalore,18-24,salaried,20000,partial
2038,2025-10-26,Bangalore,35-44,salaried,5000,full
2039,2025-10-13,Bangalore,18-24,self_employed,10000,full
2040,2025-10-20,Bangalore,25-34,student,5000,partial
2041,2025-09-23,Mumbai,25-34,salaried,10000,partial
2042,2025-10-14,Mumbai,18-24,salaried,10000,full
2043,2025-10-08,Mumbai,25-34,student,10000,full
2044,2025-11-23,Bangalore,25-34,student,30000,full
2045,2025-09-23,Hyderabad,35-44,student,30000,full
2046,2025-10-15,Delhi,25-34,salaried,5000,full
2047,2025-10-22,Mumbai,25-34,salaried,20000,partial
2048,2025-11-19,Mumbai,18-24,salaried,5000,full
2049,2025-10-20,Delhi,35-44,student,30000,full
2050,2025-09-08,Bangalore,18-24,salaried,5000,full
2051,2025-11-24,Bangalore,25-34,self_employed,10000,partial
2052,2025-09-01,Hyderabad,18-24,salaried,5000,partial
2053,2025-09-08,Pune,35-44,salaried,5000,full
2054,2025-09-29,Mumbai,25-34,salaried,20000,full
2055,2025-09-05,Bangalore,25-34,salaried,30000,full
2056,2025-11-25,Delhi,18-24,salaried,10000,full
2057,2025-10-17,Hyderabad,25-34,self_employed,20000,full
2058,2025-10-04,Hyderabad,25-34,salaried,20000,partial
2059,2025-11-04,Bangalore,25-34,self_employed,5000,partial
2060,2025-10-25,Bangalore,18-24,student,5000,full
2061,2025-11-29,Hyderabad,35-44,student,5000,full
2062,2025-10-13,Delhi,35-44,student,10000,full
2063,2025-11-13,Bangalore,18-24,salaried,5000,full
2064,2025-09-30,Bangalore,25-34,salaried,5000,full
2065,2025-11-21,Mumbai,25-34,student,5000,full
2066,2025-09-17,Pune,25-34,student,5000,full
2067,2025-09-26,Pune,18-24,self_employed,30000,full
2068,2025-09-08,Mumbai,25-34,self_employed,5000,full
2069,2025-10-17,Mumbai,25-34,salaried,10000,full
2070,2025-11-15,Bangalore,25-34,salaried,10000,full
2071,2025-11-30,Mumbai,25-34,salaried,10000,full
2072,2025-11-11,Delhi,25-34,salaried,5000,full
2073,2025-11-28,Mumbai,25-34,self_employed,10000,full
2074,2025-10-16,Delhi,18-24,student,5000,full
2075,2025-11-07,Bangalore,35-44,salaried,10000,full
2076,2025-10-03,Bangalore,25-34,student,5000,partial
2077,2025-09-01,Delhi,18-24,salaried,10000,full
2078,2025-09-19,Bangalore,18-24,salaried,10000,full
2079,2025-10-01,Bangalore,25-34,salaried,10000,full
2080,2025-11-19,Pune,35-44,student,10000,full
2081,2025-09-14,Delhi,18-24,salaried,10000,partial
2082,2025-10-23,Mumbai,25-34,student,20000,partial
2083,2025-10-18,Pune,18-24,student,5000,partial
2084,2025-11-08,Pune,25-34,student,20000,full
2085,2025-11-29,Mumbai,35-44,salaried,20000,full
2086,2025-11-01,Hyderabad,25-34,salaried,10000,full
2087,2025-12-01,Delhi,18-24,salaried,5000,full
2088,2025-11-05,Delhi,25-34,salaried,10000,full
2089,2025-11-03,Delhi,18-24,salaried,5000,partial
2090,2025-11-09,Mumbai,25-34,salaried,5000,partial
2091,2025-11-02,Mumbai,25-34,salaried,5000,full
2092,2025-11-12,Delhi,25-34,salaried,5000,full
2093,2025-10-03,Bangalore,18-24,salaried,10000,full
2094,2025-10-11,Mumbai,35-44,salaried,20000,full
2095,2025-11-28,Bangalore,25-34,self_employed,5000,full
2096,2025-10-18,Mumbai,18-24,self_employed,30000,partial
2097,2025-09-13,Mumbai,25-34,student,30000,full
2098,2025-11-12,Hyderabad,25-34,student,30000,full
2099,2025-11-16,Hyderabad,25-34,salaried,20000,full
2100,2025-10-01,Pune,25-34,student,10000,full
2101,2025-11-14,Delhi,25-34,student,5000,partial
2102,2025-11-07,Hyderabad,18-24,self_employed,10000,full
2103,2025-09-04,Mumbai,25-34,student,10000,partial
2104,2025-09-19,Bangalore,25-34,self_employed,20000,full
2105,2025-11-09,Bangalore,18-24,salaried,30000,full
2106,2025-11-21,Bangalore,25-34,salaried,10000,full
2107,2025-09-13,Delhi,35-44,student,10000,full
2108,2025-09-23,Mumbai,35-44,student,5000,full
2109,2025-11-22,Hyderabad,18-24,salaried,5000,full
2110,2025-11-14,Bangalore,18-24,student,10000,full
2111,2025-09-01,Bangalore,25-34,student,10000,full
2112,2025-11-27,Pune,18-24,student,20000,partial
2113,2025-10-24,Bangalore,35-44,student,10000,partial
2114,2025-11-10,Delhi,18-24,student,30000,full
2115,2025-11-28,Mumbai,18-24,salaried,10000,partial
2116,2025-11-24,Mumbai,25-34,student,20000,full
2117,2025-09-15,Bangalore,18-24,student,5000,full
2118,2025-11-04,Bangalore,25-34,salaried,20000,full
2119,2025-11-15,Bangalore,25-34,self_employed,10000,partial
2120,2025-11-10,Mumbai,18-24,student,5000,full
2121,2025-09-15,Mumbai,18-24,student,5000,full
2122,2025-09-21,Bangalore,25-34,salaried,30000,full
2123,2025-09-19,Mumbai,18-24,self_employed,5000,full
2124,2025-10-30,Hyderabad,25-34,salaried,10000,full
2125,2025-11-28,Bangalore,25-34,salaried,10000,full
2126,2025-10-03,Delhi,25-34,student,10000,full
2127,2025-10-19,Mumbai,35-44,salaried,20000,partial
2128,2025-10-05,Bangalore,35-44,student,10000,full
2129,2025-10-14,Delhi,35-44,salaried,10000,partial
2130,2025-11-29,Mumbai,18-24,salaried,30000,full
2131,2025-09-11,Pune,18-24,self_employed,20000,full
2132,2025-11-11,Hyderabad,18-24,student,20000,full
2133,2025-11-17,Mumbai,35-44,student,10000,full
2134,2025-11-13,Hyderabad,35-44,salaried,5000,partial
2135,2025-11-05,Delhi,35-44,salaried,10000,full
2136,2025-10-16,Mumbai,18-24,salaried,20000,partial
2137,2025-09-09,Delhi,35-44,student,5000,full
2138,2025-09-03,Bangalore,25-34,student,5000,full
2139,2025-11-24,Hyderabad,18-24,salaried,5000,full
2140,2025-09-26,Mumbai,25-34,student,10000,full
2141,2025-11-11,Delhi,18-24,self_employed,20000,full
2142,2025-10-18,Pune,25-34,salaried,5000,full
2143,2025-11-05,Bangalore,18-24,salaried,10000,full
2144,2025-11-09,Delhi,25-34,salaried,30000,full
2145,2025-09-28,Bangalore,25-34,salaried,5000,full
2146,2025-09-26,Hyderabad,35-44,student,10000,partial
2147,2025-09-25,Hyderabad,25-34,self_employed,30000,full
2148,2025-09-12,Delhi,25-34,student,30000,full
2149,2025-09-05,Mumbai,25-34,salaried,5000,full
2150,2025-10-18,Delhi,35-44,student,5000,full
2151,2025-10-07,Hyderabad,18-24,salaried,5000,full
2152,2025-11-18,Delhi,25-34,student,20000,full
2153,2025-10-14,Delhi,18-24,student,20000,full
2154,2025-09-15,Pune,18-24,self_employed,10000,full
2155,2025-10-13,Bangalore,25-34,student,10000,full
2156,2025-10-18,Bangalore,35-44,salaried,5000,full
2157,2025-11-26,Mumbai,18-24,self_employed,10000,full
2158,2025-11-09,Pune,25-34,student,10000,full
2159,2025-10-16,Delhi,35-44,salaried,20000,full
2160,2025-10-13,Bangalore,35-44,student,10000,full
2161,2025-09-21,Delhi,18-24,student,10000,full
2162,2025-09-23,Mumbai,35-44,salaried,5000,full
2163,2025-11-19,Bangalore,18-24,self_employed,5000,full
2164,2025-10-17,Mumbai,25-34,student,5000,partial
2165,2025-09-15,Pune,18-24,salaried,5000,full
2166,2025-09-25,Delhi,18-24,salaried,10000,full
2167,2025-10-06,Delhi,25-34,self_employed,5000,full
2168,2025-11-14,Delhi,25-34,student,5000,full
2169,2025-10-21,Bangalore,18-24,salaried,20000,full
2170,2025-09-15,Pune,18-24,salaried,10000,full
2171,2025-11-07,Delhi,25-34,salaried,10000,partial
2172,2025-09-21,Delhi,18-24,self_employed,20000,full
2173,2025-09-13,Mumbai,25-34,self_employed,10000,full
2174,2025-11-25,Delhi,18-24,student,30000,full
2175,2025-09-19,Mumbai,18-24,salaried,5000,partial
2176,2025-10-04,Bangalore,18-24,salaried,20000,full
2177,2025-11-17,Hyderabad,25-34,student,30000,full
2178,2025-11-07,Pune,18-24,salaried,20000,full
2179,2025-10-22,Mumbai,18-24,salaried,5000,full
2180,2025-09-27,Pune,35-44,salaried,10000,full
2181,2025-09-29,Bangalore,25-34,self_employed,5000,partial
2182,2025-09-28,Delhi,18-24,student,10000,full
2183,2025-10-05,Mumbai,25-34,self_employed,20000,full
2184,2025-09-08,Mumbai,35-44,salaried,10000,full
2185,2025-09-16,Delhi,18-24,salaried,10000,full
2186,2025-10-06,Delhi,18-24,self_employed,10000,full
2187,2025-09-30,Bangalore,25-34,salaried,10000,full
2188,2025-09-18,Delhi,25-34,salaried,20000,full
2189,2025-09-02,Bangalore,25-34,salaried,20000,full
2190,2025-10-19,Hyderabad,18-24,salaried,5000,full
2191,2025-11-16,Bangalore,18-24,self_employed,10000,full
2192,2025-09-04,Bangalore,25-34,self_employed,5000,full
2193,2025-11-29,Mumbai,18-24,student,10000,full
2194,2025-11-28,Mumbai,25-34,student,30000,full
2195,2025-11-14,Pune,25-34,salaried,20000,partial
2196,2025-09-07,Mumbai,18-24,student,10000,full
2197,2025-11-13,Delhi,35-44,salaried,5000,full
2198,2025-10-09,Hyderabad,25-34,student,5000,full
2199,2025-09-13,Mumbai,25-34,salaried,10000,full
2200,2025-10-01,Bangalore,18-24,student,5000,full
2201,2025-11-10,Mumbai,18-24,student,10000,full
2202,2025-11-02,Pune,25-34,salaried,5000,full
2203,2025-10-26,Delhi,18-24,salaried,10000,full
2204,2025-10-12,Bangalore,35-44,self_employed,5000,full
2205,2025-10-31,Bangalore,18-24,self_employed,30000,full
2206,2025-10-12,Bangalore,25-34,salaried,20000,partial
2207,2025-10-26,Delhi,18-24,student,10000,full
2208,2025-10-06,Mumbai,25-34,self_employed,5000,full
2209,2025-11-23,Bangalore,18-24,self_employed,10000,full
2210,2025-11-07,Pune,25-34,self_employed,5000,full
2211,2025-09-07,Hyderabad,18-24,student,10000,full
2212,2025-10-24,Mumbai,35-44,self_employed,20000,full
2213,2025-09-01,Hyderabad,18-24,student,10000,full
2214,2025-10-14,Bangalore,35-44,salaried,10000,full
2215,2025-10-15,Delhi,25-34,self_employed,10000,full
2216,2025-10-17,Mumbai,18-24,student,30000,full
2217,2025-09-13,Hyderabad,25-34,self_employed,30000,full
2218,2025-09-22,Hyderabad,18-24,student,10000,full
2219,2025-09-21,Bangalore,35-44,self_employed,10000,full
2220,2025-11-25,Pune,25-34,student,10000,partial
2221,2025-12-01,Bangalore,18-24,self_employed,5000,full
2222,2025-09-09,Pune,18-24,student,10000,full
2223,2025-09-26,Pune,18-24,salaried,10000,full
2224,2025-09-09,Bangalore,35-44,salaried,5000,full
2225,2025-09-15,Hyderabad,18-24,salaried,5000,full
2226,2025-09-10,Bangalore,25-34,student,10000,full
2227,2025-11-27,Delhi,25-34,salaried,20000,full
2228,2025-10-12,Mumbai,35-44,student,10000,full
2229,2025-11-11,Mumbai,18-24,salaried,10000,partial
2230,2025-09-24,Pune,25-34,student,10000,partial
2231,2025-11-19,Mumbai,25-34,self_employed,10000,partial
2232,2025-10-19,Delhi,25-34,student,10000,full
2233,2025-09-26,Hyderabad,18-24,student,10000,partial
2234,2025-11-30,Pune,18-24,student,5000,full
2235,2025-10-07,Bangalore,18-24,salaried,10000,full
2236,2025-11-07,Pune,25-34,student,5000,full
2237,2025-10-20,Bangalore,18-24,salaried,10000,full
2238,2025-09-24,Hyderabad,25-34,self_employed,30000,partial
2239,2025-09-19,Bangalore,18-24,salaried,5000,full
2240,2025-10-30,Bangalore,35-44,salaried,10000,full
2241,2025-10-09,Delhi,35-44,student,10000,full
2242,2025-11-13,Mumbai,25-34,salaried,20000,partial
2243,2025-11-28,Delhi,18-24,student,10000,full
2244,2025-09-18,Bangalore,18-24,salaried,20000,partial
2245,2025-09-19,Mumbai,18-24,student,20000,full
2246,2025-10-06,Pune,18-24,salaried,10000,full
2247,2025-11-13,Delhi,25-34,salaried,10000,full
2248,2025-10-25,Bangalore,25-34,self_employed,10000,full
2249,2025-11-08,Delhi,35-44,student,20000,full
2250,2025-10-17,Bangalore,18-24,salaried,5000,full
2251,2025-10-19,Hyderabad,25-34,student,10000,full
2252,2025-10-03,Hyderabad,25-34,salaried,10000,full
2253,2025-09-21,Mumbai,25-34,self_employed,10000,full
2254,2025-11-20,Delhi,18-24,salaried,10000,full
2255,2025-09-22,Hyderabad,25-34,salaried,10000,full
2256,2025-10-18,Mumbai,25-34,self_employed,5000,full
2257,2025-10-07,Hyderabad,25-34,salaried,10000,full
2258,2025-09-15,Mumbai,35-44,salaried,10000,full
2259,2025-10-05,Hyderabad,18-24,salaried,30000,full
2260,2025-12-01,Mumbai,18-24,salaried,5000,full
2261,2025-11-10,Delhi,25-34,student,20000,full
2262,2025-10-02,Pune,25-34,self_employed,10000,partial
2263,2025-09-11,Mumbai,18-24,salaried,5000,full
2264,2025-09-10,Mumbai,25-34,student,20000,partial
2265,2025-11-12,Bangalore,35-44,salaried,5000,full
2266,2025-11-17,Mumbai,35-44,salaried,30000,full
2267,2025-11-16,Mumbai,18-24,student,20000,full
2268,2025-10-27,Bangalore,35-44,salaried,5000,full
2269,2025-09-25,Bangalore,25-34,self_employed,5000,full
2270,2025-09-02,Mumbai,25-34,self_employed,10000,full
2271,2025-11-03,Hyderabad,25-34,self_employed,10000,partial
2272,2025-10-05,Mumbai,25-34,self_employed,10000,full
2273,2025-09-07,Bangalore,25-34,student,10000,full
2274,2025-11-24,Mumbai,18-24,salaried,10000,full
2275,2025-09-18,Bangalore,25-34,self_employed,5000,full
2276,2025-11-06,Delhi,25-34,salaried,20000,full
2277,2025-10-12,Bangalore,18-24,salaried,20000,full
2278,2025-10-09,Bangalore,35-44,salaried,10000,full
2279,2025-10-11,Bangalore,25-34,salaried,20000,full
2280,2025-11-14,Delhi,25-34,self_employed,5000,full
2281,2025-09-24,Bangalore,18-24,salaried,5000,full
2282,2025-10-30,Delhi,25-34,salaried,10000,full
2283,2025-10-16,Mumbai,18-24,self_employed,10000,full
2284,2025-09-19,Delhi,18-24,salaried,10000,full
2285,2025-11-07,Delhi,25-34,student,20000,full
2286,2025-11-29,Hyderabad,25-34,salaried,30000,full
2287,2025-10-12,Bangalore,25-34,self_employed,10000,full
2288,2025-10-02,Mumbai,18-24,salaried,20000,partial
2289,2025-10-09,Bangalore,25-34,salaried,5000,full
2290,2025-10-06,Bangalore,18-24,salaried,5000,full
2291,2025-10-06,Mumbai,35-44,student,20000,full
2292,2025-09-03,Mumbai,25-34,self_employed,10000,full
2293,2025-11-12,Pune,25-34,self_employed,10000,partial
2294,2025-09-08,Mumbai,18-24,student,10000,full
2295,2025-11-09,Pune,18-24,student,10000,full
2296,2025-10-11,Bangalore,35-44,self_employed,5000,full
2297,2025-11-07,Bangalore,18-24,self_employed,10000,full
2298,2025-09-13,Bangalore,25-34,self_employed,5000,full
2299,2025-10-19,Bangalore,25-34,self_employed,5000,full
2300,2025-10-30,Mumbai,18-24,salaried,10000,full
2301,2025-09-02,Mumbai,25-34,salaried,5000,full
2302,2025-10-30,Bangalore,25-34,salaried,20000,full
2303,2025-09-05,Pune,18-24,student,5000,full
2304,2025-10-14,Hyderabad,18-24,salaried,5000,full
2305,2025-09-27,Bangalore,18-24,salaried,10000,full
2306,2025-10-02,Bangalore,35-44,salaried,10000,partial
2307,2025-09-21,Bangalore,25-34,salaried,5000,full
2308,2025-09-08,Bangalore,18-24,salaried,5000,partial
2309,2025-11-11,Bangalore,18-24,student,30000,full
2310,2025-10-20,Mumbai,25-34,student,10000,full
2311,2025-11-06,Bangalore,25-34,student,10000,full
2312,2025-10-14,Delhi,25-34,student,10000,full
2313,2025-10-28,Pune,18-24,self_employed,5000,partial
2314,2025-09-03,Mumbai,18-24,student,10000,partial
2315,2025-11-25,Pune,25-34,student,10000,full
2316,2025-11-09,Bangalore,35-44,salaried,20000,full
2317,2025-09-02,Delhi,18-24,salaried,5000,full
2318,2025-11-26,Mumbai,25-34,student,20000,partial
2319,2025-10-14,Bangalore,25-34,salaried,5000,full
2320,2025-09-02,Bangalore,25-34,salaried,5000,full
2321,2025-11-20,Mumbai,18-24,student,5000,full
2322,2025-10-05,Mumbai,25-34,student,5000,full
2323,2025-11-26,Delhi,25-34,self_employed,30000,full
2324,2025-09-30,Delhi,25-34,self_employed,10000,full
2325,2025-09-08,Delhi,18-24,salaried,5000,partial
2326,2025-09-22,Bangalore,18-24,student,30000,full
2327,2025-10-14,Delhi,18-24,salaried,20000,full
2328,2025-10-28,Bangalore,25-34,salaried,20000,full
2329,2025-10-06,Bangalore,18-24,student,30000,full
2330,2025-11-08,Pune,25-34,salaried,5000,full
2331,2025-11-16,Mumbai,18-24,salaried,20000,full
2332,2025-10-01,Hyderabad,25-34,student,10000,full
2333,2025-10-17,Delhi,25-34,salaried,20000,full
2334,2025-10-25,Delhi,18-24,self_employed,20000,full
2335,2025-11-19,Bangalore,18-24,student,10000,full
2336,2025-11-01,Bangalore,18-24,self_employed,20000,full
2337,2025-09-30,Bangalore,25-34,student,5000,full
2338,2025-10-25,Hyderabad,25-34,self_employed,10000,full
2339,2025-09-16,Mumbai,18-24,student,5000,full
2340,2025-09-12,Mumbai,25-34,student,30000,full
2341,2025-09-17,Delhi,18-24,salaried,5000,full
2342,2025-09-16,Pune,18-24,salaried,10000,full
2343,2025-09-12,Bangalore,18-24,self_employed,10000,full
2344,2025-09-08,Bangalore,35-44,salaried,30000,full
2345,2025-11-23,Delhi,18-24,student,10000,full
2346,2025-09-03,Hyderabad,18-24,salaried,20000,full
2347,2025-09-16,Pune,18-24,salaried,20000,full
2348,2025-09-30,Bangalore,18-24,student,10000,full
2349,2025-09-23,Pune,25-34,salaried,10000,full
2350,2025-12-01,Hyderabad,18-24,salaried,20000,full
2351,2025-09-05,Bangalore,18-24,self_employed,30000,full
2352,2025-11-23,Delhi,25-34,self_employed,20000,full
2353,2025-11-04,Delhi,18-24,student,5000,full
2354,2025-09-30,Pune,25-34,salaried,20000,partial
2355,2025-09-21,Bangalore,25-34,salaried,10000,full
2356,2025-11-23,Hyderabad,18-24,salaried,10000,partial
2357,2025-11-09,Delhi,25-34,salaried,20000,partial
2358,2025-09-22,Hyderabad,18-24,self_employed,5000,full
2359,2025-11-21,Delhi,25-34,salaried,20000,full
2360,2025-11-11,Mumbai,25-34,self_employed,10000,full
2361,2025-10-02,Hyderabad,18-24,self_employed,20000,full
2362,2025-10-03,Hyderabad,25-34,self_employed,5000,full
2363,2025-09-16,Pune,35-44,self_employed,10000,full
2364,2025-11-15,Bangalore,35-44,salaried,20000,partial
2365,2025-10-08,Mumbai,25-34,student,5000,full
2366,2025-09-14,Bangalore,25-34,salaried,5000,full
2367,2025-10-06,Delhi,18-24,student,30000,full
2368,2025-09-23,Mumbai,18-24,salaried,5000,full
2369,2025-11-05,Delhi,25-34,salaried,30000,full
2370,2025-11-24,Mumbai,18-24,salaried,5000,full
2371,2025-09-02,Pune,35-44,self_employed,10000,full
2372,2025-11-30,Bangalore,18-24,self_employed,20000,full
2373,2025-11-12,Mumbai,18-24,student,10000,full
2374,2025-11-04,Delhi,18-24,salaried,10000,full
2375,2025-11-14,Bangalore,25-34,salaried,10000,full
2376,2025-11-06,Bangalore,25-34,salaried,20000,full
2377,2025-10-22,Pune,25-34,salaried,5000,full
2378,2025-11-01,Pune,18-24,salaried,10000,full
2379,2025-09-23,Pune,25-34,salaried,5000,full
2380,2025-09-26,Pune,18-24,self_employed,10000,full
2381,2025-11-07,Bangalore,35-44,self_employed,5000,full
2382,2025-11-21,Delhi,25-34,student,10000,full
2383,2025-10-25,Mumbai,18-24,salaried,10000,full
2384,2025-09-06,Delhi,25-34,salaried,5000,full
2385,2025-10-05,Delhi,25-34,student,5000,full
2386,2025-09-22,Delhi,18-24,student,10000,full
2387,2025-10-13,Mumbai,35-44,salaried,10000,full
2388,2025-09-15,Mumbai,25-34,salaried,20000,full
2389,2025-11-25,Bangalore,18-24,student,10000,full
2390,2025-10-30,Delhi,18-24,salaried,5000,full
2391,2025-09-12,Mumbai,25-34,salaried,10000,full
2392,2025-10-19,Mumbai,25-34,student,5000,full
2393,2025-10-12,Bangalore,25-34,student,20000,full
2394,2025-10-08,Hyderabad,25-34,self_employed,30000,full
2395,2025-11-21,Bangalore,25-34,student,10000,partial
2396,2025-10-15,Delhi,35-44,self_employed,10000,full
2397,2025-10-05,Hyderabad,25-34,salaried,5000,partial
2398,2025-09-30,Mumbai,25-34,student,10000,full
2399,2025-11-27,Bangalore,18-24,student,20000,full
2400,2025-09-30,Mumbai,18-24,student,5000,full
2401,2025-11-17,Mumbai,18-24,student,5000,full
2402,2025-09-06,Hyderabad,25-34,student,10000,full
2403,2025-11-06,Hyderabad,35-44,salaried,20000,full
2404,2025-11-19,Mumbai,18-24,student,10000,full
2405,2025-09-07,Delhi,18-24,salaried,30000,full
2406,2025-10-22,Bangalore,35-44,salaried,5000,full
2407,2025-09-14,Bangalore,18-24,student,10000,full
2408,2025-11-12,Delhi,25-34,student,20000,partial
2409,2025-09-15,Mumbai,25-34,student,5000,full
2410,2025-09-21,Mumbai,25-34,student,10000,full
2411,2025-10-05,Bangalore,18-24,salaried,5000,full
2412,2025-11-05,Bangalore,18-24,student,5000,full
2413,2025-11-30,Delhi,25-34,salaried,5000,full
2414,2025-09-02,Bangalore,35-44,salaried,30000,full
2415,2025-10-05,Hyderabad,25-34,salaried,10000,full
2416,2025-11-21,Bangalore,18-24,salaried,20000,full
2417,2025-11-17,Mumbai,25-34,salaried,10000,full
2418,2025-09-20,Pune,35-44,student,10000,full
2419,2025-11-21,Bangalore,25-34,student,10000,partial
2420,2025-09-10,Delhi,35-44,salaried,30000,full
2421,2025-09-25,Bangalore,18-24,student,20000,full
2422,2025-11-05,Mumbai,18-24,salaried,20000,full
2423,2025-09-25,Mumbai,25-34,salaried,5000,partial
2424,2025-10-24,Delhi,25-34,salaried,10000,full
2425,2025-10-03,Mumbai,18-24,salaried,10000,full
2426,2025-10-06,Pune,18-24,salaried,30000,partial
2427,2025-09-14,Bangalore,25-34,salaried,5000,full
2428,2025-11-04,Bangalore,18-24,salaried,5000,full
2429,2025-11-19,Pune,18-24,salaried,10000,full
2430,2025-10-24,Mumbai,25-34,salaried,5000,full
2431,2025-10-22,Pune,25-34,self_employed,5000,full
2432,2025-09-03,Mumbai,25-34,salaried,20000,full
2433,2025-10-11,Hyderabad,18-24,salaried,10000,full
2434,2025-09-06,Delhi,25-34,salaried,20000,full
2435,2025-09-25,Hyderabad,25-34,salaried,20000,full
2436,2025-09-13,Pune,25-34,student,5000,full
2437,2025-09-08,Mumbai,25-34,self_employed,10000,full
2438,2025-09-21,Bangalore,18-24,student,5000,partial
2439,2025-11-07,Bangalore,18-24,salaried,30000,full
2440,2025-09-25,Bangalore,18-24,salaried,10000,full
2441,2025-11-18,Bangalore,18-24,self_employed,10000,full
2442,2025-11-07,Delhi,25-34,student,10000,full
2443,2025-10-15,Mumbai,25-34,salaried,10000,full
2444,2025-10-30,Mumbai,25-34,salaried,5000,full
2445,2025-09-12,Delhi,25-34,student,10000,full
2446,2025-10-02,Mumbai,18-24,student,20000,full
2447,2025-12-01,Bangalore,25-34,salaried,20000,full
2448,2025-09-13,Bangalore,18-24,salaried,10000,full
2449,2025-10-01,Bangalore,18-24,student,10000,full
2450,2025-11-17,Mumbai,18-24,salaried,20000,full
2451,2025-09-20,Bangalore,25-34,salaried,5000,full
2452,2025-09-18,Bangalore,35-44,salaried,20000,full
2453,2025-10-30,Delhi,18-24,self_employed,5000,full
2454,2025-11-02,Hyderabad,18-24,salaried,10000,full
2455,2025-09-06,Bangalore,25-34,self_employed,10000,partial
2456,2025-10-02,Mumbai,18-24,self_employed,10000,full
2457,2025-10-13,Mumbai,25-34,student,20000,full
2458,2025-09-02,Hyderabad,25-34,student,5000,full
2459,2025-10-30,Pune,35-44,salaried,10000,full
2460,2025-09-23,Bangalore,25-34,salaried,10000,full
2461,2025-11-22,Bangalore,25-34,salaried,20000,full
2462,2025-10-01,Pune,25-34,salaried,5000,partial
2463,2025-09-05,Delhi,25-34,salaried,20000,partial
2464,2025-11-22,Mumbai,25-34,salaried,10000,full
2465,2025-10-04,Mumbai,18-24,student,5000,full
2466,2025-09-10,Mumbai,25-34,self_employed,20000,full
2467,2025-11-28,Pune,25-34,student,5000,full
2468,2025-09-02,Pune,25-34,self_employed,10000,full
2469,2025-09-11,Hyderabad,25-34,student,5000,full
2470,2025-10-20,Bangalore,25-34,self_employed,10000,full
2471,2025-10-01,Pune,18-24,student,10000,full
2472,2025-10-26,Bangalore,25-34,student,10000,full
2473,2025-11-18,Bangalore,25-34,student,10000,partial
2474,2025-11-12,Pune,35-44,salaried,10000,partial
2475,2025-11-26,Bangalore,35-44,self_employed,5000,full
2476,2025-11-22,Bangalore,18-24,salaried,10000,full
2477,2025-09-09,Bangalore,25-34,self_employed,30000,partial
2478,2025-09-21,Pune,18-24,salaried,20000,full
2479,2025-11-12,Mumbai,18-24,salaried,5000,full
2480,2025-09-28,Mumbai,25-34,self_employed,5000,full
2481,2025-11-01,Bangalore,18-24,student,30000,partial
2482,2025-09-07,Hyderabad,25-34,salaried,10000,full
2483,2025-11-19,Hyderabad,18-24,self_employed,10000,full
2484,2025-09-16,Delhi,18-24,self_employed,20000,partial
2485,2025-09-04,Delhi,25-34,self_employed,10000,full
2486,2025-09-04,Bangalore,25-34,self_employed,10000,partial
2487,2025-10-10,Pune,35-44,student,30000,full
2488,2025-09-17,Mumbai,25-34,self_employed,10000,full
2489,2025-10-22,Pune,25-34,salaried,5000,full
2490,2025-10-22,Delhi,18-24,self_employed,5000,full
2491,2025-10-06,Hyderabad,18-24,salaried,5000,full
2492,2025-10-08,Hyderabad,18-24,salaried,20000,full
2493,2025-10-20,Mumbai,25-34,salaried,5000,full
2494,2025-11-02,Pune,25-34,student,5000,full
2495,2025-11-02,Delhi,25-34,student,30000,full
2496,2025-11-01,Bangalore,25-34,self_employed,5000,full
2497,2025-09-07,Mumbai,25-34,self_employed,5000,full
2498,2025-09-27,Hyderabad,18-24,student,5000,full
