user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status,txn_count,avg_amount,night_txn_ratio,total_spend,default_count,avg_delay
253,2025-10-10,Pune,35-44,self_employed,10000,partial,27,1852.1851851851852,0.25925925925925924,50009,0,0.0
254,2025-10-09,Mumbai,25-34,salaried,30000,full,18,1313.611111111111,0.1111111111111111,23645,0,0.0
255,2025-11-21,Mumbai,18-24,self_employed,30000,full,25,1285.36,0.28,32134,2,0.0
256,2025-09-01,Delhi,18-24,student,5000,full,24,2206.5416666666665,0.20833333333333334,52957,1,3.0
257,2025-09-11,Mumbai,25-34,salaried,5000,full,36,1813.0555555555557,0.3055555555555556,65270,0,3.0
258,2025-12-01,Bangalore,25-34,salaried,20000,full,10,1931.8,0.4,19318,1,2.5
259,2025-10-27,Mumbai,25-34,self_employed,10000,full,12,2672.3333333333335,0.3333333333333333,32068,2,8.0
260,2025-11-28,Pune,35-44,student,5000,full,36,1384.9722222222222,0.2777777777777778,49859,1,2.5
261,2025-10-20,Mumbai,18-24,self_employed,5000,full,36,1570.8333333333333,0.3333333333333333,56550,0,0.0
262,2025-09-23,Pune,25-34,salaried,10000,full,22,1759.909090909091,0.3181818181818182,38718,0,1.0
263,2025-10-01,Hyderabad,25-34,student,20000,full,11,2059.3636363636365,0.36363636363636365,22653,0,4.333333333333333
264,2025-10-12,Bangalore,25-34,student,5000,full,25,1690.92,0.16,42273,0,0.0
265,2025-09-07,Pune,18-24,student,5000,partial,30,1740.9,0.23333333333333334,52227,0,0.0
266,2025-09-16,Bangalore,35-44,salaried,30000,full,10,1645.3,0.3,16453,0,3.0
267,2025-11-29,Mumbai,35-44,student,20000,partial,36,2398.4444444444443,0.3333333333333333,86344,2,0.0
268,2025-10-30,Bangalore,25-34,student,10000,full,35,1479.6285714285714,0.37142857142857144,51787,1,0.0
269,2025-09-02,Bangalore,25-34,self_employed,20000,partial,39,1732.1538461538462,0.2564102564102564,67554,0,1.3333333333333333
270,2025-09-01,Delhi,18-24,student,10000,full,13,2526.846153846154,0.3076923076923077,32849,0,0.0
271,2025-10-18,Bangalore,25-34,student,20000,full,27,2265.1481481481483,0.25925925925925924,61159,1,4.5
272,2025-09-12,Delhi,25-34,salaried,10000,partial,18,1857.611111111111,0.16666666666666666,33437,2,0.0
273,2025-11-08,Mumbai,25-34,salaried,5000,full,15,1754.6,0.3333333333333333,26319,0,3.3333333333333335
274,2025-10-07,Bangalore,35-44,salaried,20000,full,20,1741.3,0.15,34826,0,0.0
275,2025-10-02,Bangalore,25-34,salaried,10000,partial,39,2190.6153846153848,0.20512820512820512,85434,0,1.3333333333333333
276,2025-09-09,Mumbai,18-24,salaried,30000,full,23,2041.304347826087,0.34782608695652173,46950,1,0.0
277,2025-09-19,Delhi,25-34,salaried,10000,partial,18,2143.777777777778,0.2222222222222222,38588,0,0.0
278,2025-10-18,Hyderabad,18-24,student,30000,full,21,2247.8571428571427,0.42857142857142855,47205,1,0.0
279,2025-11-19,Mumbai,18-24,student,30000,partial,13,1869.076923076923,0.6153846153846154,24298,1,0.0
280,2025-09-03,Hyderabad,18-24,salaried,5000,full,27,1478.148148148148,0.3333333333333333,39910,1,2.0
281,2025-09-20,Mumbai,25-34,salaried,20000,full,22,2163.7272727272725,0.3181818181818182,47602,0,4.0
282,2025-09-24,Delhi,25-34,salaried,10000,full,12,2562.1666666666665,0.5,30746,0,2.3333333333333335
283,2025-10-24,Mumbai,25-34,salaried,30000,partial,32,1735.8125,0.3125,55546,0,3.0
284,2025-10-03,Bangalore,25-34,salaried,10000,full,27,1598.5185185185185,0.25925925925925924,43160,0,0.0
285,2025-09-24,Delhi,25-34,student,20000,full,39,1849.128205128205,0.28205128205128205,72116,1,4.0
286,2025-11-14,Hyderabad,18-24,student,10000,full,33,2150.6969696969695,0.21212121212121213,70973,3,0.0
287,2025-11-11,Delhi,25-34,salaried,5000,full,18,2219.8333333333335,0.2777777777777778,39957,0,0.0
288,2025-10-06,Hyderabad,18-24,salaried,5000,full,36,1638.138888888889,0.3333333333333333,58973,0,2.3333333333333335
289,2025-10-08,Hyderabad,18-24,salaried,10000,partial,17,2611.3529411764707,0.35294117647058826,44393,0,0.0
290,2025-11-23,Pune,25-34,student,20000,full,23,2368.608695652174,0.43478260869565216,54478,1,2.0
291,2025-11-28,Pune,18-24,salaried,10000,full,13,2272.230769230769,0.23076923076923078,29539,1,3.5
292,2025-09-25,Delhi,18-24,self_employed,10000,full,25,3107.84,0.36,77696,0,0.0
293,2025-09-18,Delhi,25-34,student,5000,full,22,1374.0454545454545,0.13636363636363635,30229,0,0.0
294,2025-11-21,Mumbai,25-34,salaried,10000,full,36,1776.0,0.19444444444444445,63936,0,1.0
295,2025-11-05,Delhi,25-34,self_employed,5000,full,16,1541.875,0.375,24670,0,4.666666666666667
296,2025-10-24,Mumbai,35-44,student,20000,full,35,2237.6857142857143,0.34285714285714286,78319,1,0.0
297,2025-10-05,Hyderabad,25-34,salaried,30000,full,38,1982.0526315789473,0.23684210526315788,75318,0,0.0
298,2025-11-19,Mumbai,35-44,student,10000,full,15,2427.133333333333,0.26666666666666666,36407,0,2.6666666666666665
299,2025-10-31,Delhi,18-24,salaried,5000,full,12,2288.75,0.08333333333333333,27465,2,0.0
300,2025-10-11,Bangalore,25-34,student,5000,full,34,1521.6470588235295,0.35294117647058826,51736,2,0.0
301,2025-10-03,Delhi,35-44,self_employed,10000,full,36,1689.1944444444443,0.3333333333333333,60811,1,2.5
302,2025-11-07,Bangalore,25-34,salaried,10000,full,35,1989.2285714285715,0.4857142857142857,69623,0,1.3333333333333333
303,2025-10-03,Pune,25-34,salaried,20000,full,32,1879.21875,0.1875,60135,1,0.0
304,2025-09-14,Delhi,18-24,salaried,5000,full,36,1541.4722222222222,0.4722222222222222,55493,0,0.0
305,2025-09-21,Bangalore,18-24,salaried,20000,partial,10,2440.2,0.3,24402,0,0.0
306,2025-10-18,Bangalore,25-34,salaried,10000,full,31,1689.0,0.2903225806451613,52359,1,0.0
307,2025-09-20,Mumbai,18-24,self_employed,10000,full,33,1905.2121212121212,0.45454545454545453,62872,1,0.0
308,2025-09-08,Mumbai,35-44,self_employed,10000,full,39,2042.3846153846155,0.3333333333333333,79653,0,0.0
309,2025-09-07,Delhi,18-24,salaried,5000,full,36,1342.6944444444443,0.3333333333333333,48337,0,4.333333333333333
310,2025-11-06,Bangalore,35-44,self_employed,10000,full,21,2151.2380952380954,0.2857142857142857,45176,0,0.0
311,2025-09-17,Delhi,35-44,salaried,20000,full,28,1631.4285714285713,0.32142857142857145,45680,1,0.0
312,2025-10-03,Delhi,18-24,salaried,10000,full,23,2045.0,0.2608695652173913,47035,0,0.0
313,2025-10-18,Mumbai,18-24,salaried,20000,full,19,1580.7894736842106,0.3157894736842105,30035,0,0.0
314,2025-11-15,Mumbai,35-44,student,10000,full,38,1820.342105263158,0.3157894736842105,69173,1,4.5
315,2025-10-29,Delhi,35-44,student,5000,full,13,1725.2307692307693,0.15384615384615385,22428,0,1.0
316,2025-11-25,Bangalore,25-34,student,10000,full,37,1714.6756756756756,0.2702702702702703,63443,0,2.0
317,2025-09-22,Pune,18-24,salaried,10000,full,36,2564.972222222222,0.3055555555555556,92339,0,3.0
318,2025-09-30,Delhi,25-34,salaried,10000,full,11,2748.4545454545455,0.09090909090909091,30233,1,2.0
319,2025-10-08,Mumbai,25-34,salaried,5000,full,14,1850.7142857142858,0.07142857142857142,25910,0,0.0
320,2025-10-21,Bangalore,18-24,self_employed,10000,full,29,2205.551724137931,0.2413793103448276,63961,0,0.0
321,2025-10-24,Delhi,25-34,salaried,5000,full,21,1836.1904761904761,0.3333333333333333,38560,0,0.0
322,2025-09-08,Bangalore,18-24,salaried,5000,full,21,2098.190476190476,0.23809523809523808,44062,0,0.0
323,2025-09-27,Mumbai,18-24,student,10000,full,38,1848.6315789473683,0.13157894736842105,70248,2,0.0
324,2025-09-27,Pune,18-24,student,10000,full,35,2015.142857142857,0.17142857142857143,70530,0,2.6666666666666665
325,2025-09-21,Delhi,18-24,salaried,30000,full,22,2619.7272727272725,0.3181818181818182,57634,0,2.3333333333333335
326,2025-09-30,Bangalore,18-24,salaried,10000,full,26,1519.7692307692307,0.2692307692307692,39514,0,0.0
327,2025-09-28,Bangalore,25-34,salaried,20000,partial,13,2177.6923076923076,0.5384615384615384,28310,0,3.3333333333333335
328,2025-11-03,Delhi,18-24,student,10000,full,25,1865.92,0.32,46648,0,5.333333333333333
329,2025-11-08,Bangalore,18-24,salaried,20000,partial,10,2414.4,0.4,24144,1,0.0
330,2025-10-31,Bangalore,18-24,student,5000,full,10,1290.5,0.5,12905,0,2.3333333333333335
331,2025-10-18,Hyderabad,35-44,student,30000,full,38,2244.7368421052633,0.3684210526315789,85300,2,0.0
332,2025-09-19,Delhi,25-34,student,10000,full,27,1435.5185185185185,0.4444444444444444,38759,2,0.0
333,2025-09-04,Bangalore,25-34,student,20000,full,38,2282.6052631578946,0.3157894736842105,86739,1,3.5
334,2025-10-05,Pune,25-34,student,10000,full,34,1960.1176470588234,0.3235294117647059,66644,0,0.0
335,2025-11-03,Bangalore,35-44,student,5000,full,18,1443.4444444444443,0.2777777777777778,25982,1,1.5
336,2025-10-19,Pune,18-24,self_employed,10000,full,21,1508.047619047619,0.14285714285714285,31669,1,3.5
337,2025-09-17,Delhi,25-34,student,5000,full,11,1880.8181818181818,0.18181818181818182,20689,0,0.0
338,2025-10-14,Pune,25-34,student,10000,full,27,2336.185185185185,0.37037037037037035,63077,2,0.0
339,2025-12-01,Mumbai,25-34,student,5000,partial,22,2424.5454545454545,0.3181818181818182,53340,1,0.0
340,2025-09-30,Hyderabad,18-24,salaried,10000,partial,32,2594.4375,0.25,83022,0,0.0
341,2025-10-16,Pune,25-34,student,30000,full,11,1177.909090909091,0.45454545454545453,12957,1,4.5
342,2025-09-06,Bangalore,18-24,self_employed,10000,partial,29,1963.1724137931035,0.3448275862068966,56932,2,0.0
343,2025-10-07,Pune,25-34,self_employed,20000,partial,23,1289.9130434782608,0.08695652173913043,29668,1,0.0
344,2025-09-24,Delhi,25-34,student,10000,full,14,2884.4285714285716,0.2857142857142857,40382,1,0.0
345,2025-10-16,Delhi,18-24,salaried,10000,full,14,1543.7857142857142,0.21428571428571427,21613,0,0.0
346,2025-10-23,Delhi,25-34,student,30000,full,14,2668.3571428571427,0.42857142857142855,37357,0,0.0
347,2025-10-30,Mumbai,18-24,salaried,20000,full,20,2026.25,0.25,40525,0,0.0
348,2025-11-02,Bangalore,25-34,salaried,20000,full,26,2048.3846153846152,0.15384615384615385,53258,0,1.6666666666666667
349,2025-11-24,Mumbai,25-34,student,5000,full,36,2437.1111111111113,0.3611111111111111,87736,0,0.0
350,2025-10-02,Mumbai,18-24,student,10000,full,17,1844.8235294117646,0.47058823529411764,31362,0,0.0
351,2025-11-26,Hyderabad,18-24,salaried,5000,full,12,1152.25,0.3333333333333333,13827,0,1.6666666666666667
352,2025-10-03,Hyderabad,35-44,salaried,10000,full,19,2715.842105263158,0.42105263157894735,51601,1,0.0
353,2025-11-06,Delhi,18-24,student,10000,full,19,1328.1052631578948,0.10526315789473684,25234,2,0.0
354,2025-09-18,Delhi,18-24,salaried,20000,full,28,1864.642857142857,0.32142857142857145,52210,0,1.3333333333333333
355,2025-09-25,Bangalore,18-24,salaried,20000,partial,26,2412.3846153846152,0.19230769230769232,62722,0,2.6666666666666665
356,2025-10-24,Bangalore,25-34,self_employed,10000,full,36,1796.888888888889,0.3055555555555556,64688,1,3.5
357,2025-10-28,Bangalore,25-34,student,5000,full,33,1125.909090909091,0.3333333333333333,37155,1,0.0
358,2025-11-06,Delhi,18-24,salaried,20000,partial,34,1488.1176470588234,0.5,50596,0,0.0
359,2025-10-16,Bangalore,18-24,salaried,5000,partial,28,1683.5714285714287,0.25,47140,0,4.0
360,2025-09-24,Pune,18-24,student,10000,full,23,2099.3478260869565,0.30434782608695654,48285,1,1.5
361,2025-10-02,Mumbai,18-24,salaried,5000,full,21,2196.904761904762,0.23809523809523808,46135,1,0.0
362,2025-10-17,Delhi,25-34,salaried,10000,partial,29,1845.8620689655172,0.3103448275862069,53530,1,0.0
363,2025-11-25,Mumbai,25-34,self_employed,30000,full,33,1569.3939393939395,0.30303030303030304,51790,0,0.0
364,2025-09-23,Bangalore,18-24,student,5000,full,29,2114.7586206896553,0.3103448275862069,61328,1,3.5
365,2025-11-05,Delhi,18-24,salaried,10000,full,38,1809.078947368421,0.2631578947368421,68745,0,0.0
366,2025-09-27,Mumbai,18-24,salaried,10000,full,35,2200.1428571428573,0.3142857142857143,77005,0,2.3333333333333335
367,2025-09-02,Delhi,35-44,self_employed,30000,full,20,1427.2,0.25,28544,1,0.0
368,2025-11-29,Delhi,35-44,student,20000,full,21,1619.7142857142858,0.2857142857142857,34014,1,0.0
369,2025-09-17,Pune,25-34,self_employed,5000,partial,15,1878.4,0.2,28176,0,1.6666666666666667
370,2025-10-03,Pune,18-24,self_employed,5000,full,24,2130.8333333333335,0.16666666666666666,51140,1,1.5
371,2025-09-09,Mumbai,18-24,student,10000,full,33,1880.909090909091,0.30303030303030304,62070,0,0.0
372,2025-10-13,Mumbai,18-24,self_employed,10000,full,12,1983.4166666666667,0.5,23801,0,0.0
373,2025-10-18,Mumbai,18-24,self_employed,10000,partial,25,1656.08,0.28,41402,0,3.6666666666666665
374,2025-10-09,Bangalore,25-34,student,5000,full,14,2751.285714285714,0.21428571428571427,38518,1,0.0
375,2025-10-12,Delhi,25-34,salaried,5000,full,32,2078.28125,0.4375,66505,0,0.0
376,2025-09-26,Bangalore,35-44,salaried,10000,partial,20,2082.35,0.45,41647,0,1.0
377,2025-10-20,Delhi,25-34,student,5000,full,24,1916.75,0.25,46002,0,0.0
378,2025-09-25,Mumbai,18-24,student,20000,full,10,1222.4,0.1,12224,2,0.0
379,2025-09-24,Bangalore,25-34,student,5000,partial,25,1168.32,0.32,29208,0,0.0
380,2025-09-13,Pune,18-24,student,5000,partial,38,1627.9736842105262,0.23684210526315788,61863,0,2.6666666666666665
381,2025-10-30,Pune,18-24,salaried,30000,full,17,2493.4117647058824,0.23529411764705882,42388,0,4.666666666666667
382,2025-09-07,Hyderabad,25-34,student,10000,partial,31,1854.5483870967741,0.3225806451612903,57491,1,0.0
383,2025-10-27,Mumbai,18-24,self_employed,20000,full,26,2672.730769230769,0.3076923076923077,69491,1,3.5
384,2025-10-06,Pune,25-34,salaried,5000,full,19,2230.9473684210525,0.21052631578947367,42388,0,0.0
385,2025-10-15,Bangalore,18-24,student,10000,partial,35,2151.0,0.4,75285,0,0.0
386,2025-09-20,Hyderabad,25-34,salaried,20000,partial,26,2640.153846153846,0.2692307692307692,68644,0,0.0
387,2025-11-04,Bangalore,25-34,salaried,10000,full,29,2183.344827586207,0.3793103448275862,63317,0,2.0
388,2025-09-08,Hyderabad,18-24,self_employed,20000,full,27,2445.703703703704,0.2962962962962963,66034,1,0.0
389,2025-09-16,Bangalore,25-34,student,10000,full,39,2162.25641025641,0.1794871794871795,84328,1,0.0
390,2025-09-14,Pune,18-24,student,10000,full,31,1828.0645161290322,0.25806451612903225,56670,0,1.3333333333333333
391,2025-11-15,Pune,25-34,self_employed,10000,full,11,1815.090909090909,0.09090909090909091,19966,1,4.5
392,2025-11-26,Bangalore,25-34,self_employed,10000,full,12,1365.5,0.4166666666666667,16386,1,0.0
393,2025-09-15,Delhi,25-34,salaried,5000,full,10,1903.1,0.1,19031,0,3.0
394,2025-12-01,Pune,35-44,salaried,10000,full,10,827.8,0.1,8278,1,2.5
395,2025-11-05,Delhi,18-24,student,10000,full,16,2456.5625,0.25,39305,1,0.0
396,2025-10-02,Pune,25-34,salaried,10000,full,32,1817.65625,0.34375,58165,0,0.0
397,2025-11-26,Mumbai,25-34,student,20000,full,36,1974.5555555555557,0.16666666666666666,71084,0,3.3333333333333335
398,2025-11-02,Delhi,35-44,student,10000,full,20,2126.4,0.3,42528,0,0.0
399,2025-11-25,Bangalore,18-24,self_employed,30000,partial,18,2221.1111111111113,0.3888888888888889,39980,0,0.0
400,2025-10-21,Bangalore,25-34,student,5000,full,12,2207.1666666666665,0.3333333333333333,26486,2,0.0
401,2025-09-25,Hyderabad,25-34,salaried,10000,full,31,2212.064516129032,0.2903225806451613,68574,0,2.3333333333333335
402,2025-10-28,Delhi,18-24,self_employed,20000,full,20,2493.15,0.6,49863,0,5.0
403,2025-11-02,Mumbai,25-34,student,10000,full,32,2072.59375,0.4375,66323,1,2.0
404,2025-11-01,Delhi,18-24,self_employed,10000,full,16,1722.1875,0.5625,27555,0,1.0
405,2025-09-22,Mumbai,25-34,self_employed,5000,full,20,1436.55,0.3,28731,1,4.0
406,2025-10-28,Pune,35-44,salaried,10000,full,31,1095.8064516129032,0.3548387096774194,33970,1,6.5
407,2025-10-28,Pune,25-34,student,5000,full,30,1420.3666666666666,0.3,42611,0,2.0
408,2025-11-25,Delhi,25-34,student,30000,full,33,2004.7272727272727,0.2727272727272727,66156,0,0.0
409,2025-10-19,Hyderabad,25-34,salaried,10000,full,19,1915.4736842105262,0.15789473684210525,36394,0,0.0
410,2025-10-22,Hyderabad,18-24,student,20000,partial,32,2218.3125,0.25,70986,1,3.0
411,2025-10-12,Mumbai,18-24,student,10000,full,21,1659.2380952380952,0.3333333333333333,34844,0,1.3333333333333333
412,2025-11-09,Pune,25-34,self_employed,10000,full,38,1932.578947368421,0.2894736842105263,73438,0,4.666666666666667
413,2025-09-15,Bangalore,18-24,student,10000,full,23,2503.5652173913045,0.43478260869565216,57582,1,0.0
414,2025-10-24,Bangalore,18-24,salaried,20000,full,30,1845.6,0.26666666666666666,55368,0,0.0
415,2025-10-30,Pune,25-34,student,20000,partial,36,2005.5,0.25,72198,1,2.0
416,2025-09-08,Delhi,18-24,salaried,5000,full,38,2424.7894736842104,0.34210526315789475,92142,0,2.0
417,2025-10-23,Hyderabad,18-24,self_employed,10000,partial,37,2043.081081081081,0.2702702702702703,75594,0,0.0
418,2025-10-30,Pune,25-34,student,10000,full,14,1768.2142857142858,0.35714285714285715,24755,1,3.0
419,2025-09-05,Bangalore,18-24,student,5000,partial,39,1692.820512820513,0.28205128205128205,66020,1,3.0
420,2025-11-07,Pune,35-44,salaried,10000,full,25,2051.6,0.2,51290,0,7.0
421,2025-09-06,Delhi,35-44,salaried,20000,full,26,2356.0384615384614,0.38461538461538464,61257,0,0.0
422,2025-10-17,Mumbai,25-34,salaried,10000,full,26,2003.2307692307693,0.4230769230769231,52084,0,4.0
423,2025-10-25,Mumbai,18-24,student,20000,full,26,2032.5,0.34615384615384615,52845,1,3.0
424,2025-10-10,Pune,25-34,student,10000,full,24,1831.8333333333333,0.4583333333333333,43964,1,0.0
425,2025-10-22,Bangalore,25-34,self_employed,10000,full,35,2112.942857142857,0.22857142857142856,73953,0,0.0
426,2025-09-16,Delhi,25-34,self_employed,5000,full,29,2070.0689655172414,0.20689655172413793,60032,0,2.3333333333333335
427,2025-09-13,Mumbai,18-24,salaried,20000,partial,16,1005.0,0.4375,16080,1,3.5
428,2025-09-30,Hyderabad,25-34,self_employed,20000,full,33,1712.939393939394,0.24242424242424243,56527,2,0.0
429,2025-09-19,Mumbai,25-34,salaried,10000,full,37,1773.2972972972973,0.1891891891891892,65612,0,0.0
430,2025-09-17,Bangalore,25-34,salaried,5000,partial,39,2131.358974358974,0.28205128205128205,83123,1,3.5
431,2025-11-02,Bangalore,25-34,student,5000,partial,35,1782.7714285714285,0.2857142857142857,62397,1,2.5
432,2025-09-19,Delhi,25-34,salaried,5000,full,38,1864.1842105263158,0.23684210526315788,70839,0,0.0
433,2025-12-01,Hyderabad,25-34,salaried,10000,full,11,1675.4545454545455,0.18181818181818182,18430,0,0.0
434,2025-10-28,Bangalore,18-24,student,20000,full,27,1596.5925925925926,0.37037037037037035,43108,2,4.0
435,2025-10-25,Bangalore,25-34,salaried,5000,full,25,1767.0,0.32,44175,1,8.0
436,2025-11-29,Pune,18-24,salaried,20000,full,35,2042.2571428571428,0.17142857142857143,71479,0,0.0
437,2025-11-29,Bangalore,25-34,salaried,10000,full,33,1518.909090909091,0.3333333333333333,50124,0,1.3333333333333333
438,2025-11-01,Pune,18-24,salaried,10000,full,39,1638.8974358974358,0.3076923076923077,63917,1,2.0
439,2025-09-23,Mumbai,25-34,self_employed,30000,full,34,1839.3235294117646,0.23529411764705882,62537,1,0.0
440,2025-09-09,Hyderabad,18-24,student,5000,partial,38,1870.1052631578948,0.2631578947368421,71064,0,0.0
441,2025-09-12,Bangalore,25-34,salaried,30000,full,12,1890.25,0.5833333333333334,22683,0,2.6666666666666665
442,2025-09-01,Bangalore,25-34,salaried,5000,full,24,2562.75,0.25,61506,0,4.666666666666667
443,2025-10-28,Hyderabad,18-24,salaried,10000,full,39,1813.6923076923076,0.358974358974359,70734,0,0.0
444,2025-09-01,Hyderabad,18-24,student,20000,full,12,2122.25,0.16666666666666666,25467,3,0.0
445,2025-10-04,Hyderabad,18-24,student,30000,full,15,2285.133333333333,0.2,34277,0,0.0
446,2025-10-18,Bangalore,35-44,self_employed,10000,full,33,2294.969696969697,0.36363636363636365,75734,0,0.0
447,2025-11-28,Hyderabad,25-34,salaried,10000,partial,13,1608.7692307692307,0.15384615384615385,20914,0,0.0
448,2025-09-01,Hyderabad,25-34,self_employed,20000,full,12,2410.0,0.16666666666666666,28920,1,7.5
449,2025-09-16,Mumbai,18-24,salaried,20000,full,27,1590.2222222222222,0.48148148148148145,42936,0,0.0
450,2025-10-31,Hyderabad,25-34,salaried,5000,full,36,2099.75,0.5555555555555556,75591,0,0.0
451,2025-11-03,Hyderabad,35-44,self_employed,20000,full,28,2039.2857142857142,0.32142857142857145,57100,1,0.0
452,2025-11-02,Mumbai,25-34,salaried,10000,full,23,2168.304347826087,0.2608695652173913,49871,0,2.6666666666666665
453,2025-11-08,Bangalore,25-34,salaried,10000,full,38,1480.9473684210527,0.21052631578947367,56276,0,0.0
